CASENUM,VEH_NO,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,PSUSTRAT,WEIGHT
201700027270,2,3,30,3296,30,1,8,1,0,6,99,99,14,0,2,0,35,403,35403,14,2012,JN8AF5MB4CT1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,14,120.6830334
201700027323,2,4,41,160,41,1,3,1,3,7,8,32,14,0,2,0,12,481,12481,34,2001,1FTZF17201NB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,26.258126643
201700028046,2,2,29,972,29,1,10,1,0,7,21,51,14,0,2,0,12,401,12401,14,1993,1FMDU34X1PUA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,7,202.05973921
201700028082,2,4,49,260,49,1,9,1,0,7,18,25,14,0,2,0,12,870,12870,61,2014,1FDXE4FS4EDB,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,6,2,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,179.40555981
201700028134,3,4,49,260,49,1,6,2,0,7,17,25,12,6,2,0,37,31,37031,9,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,60.251083572
201700028223,2,2,27,893,27,1,5,1,0,7,1,22,18,0,3,0,12,481,12481,34,2003,1FTSW31P53EC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,21.447066158
201700028236,2,2,27,893,27,1,10,1,0,7,3,0,14,0,2,0,20,24,20024,6,2011,1GNKREED3BJ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,201.4770617
201700028345,2,3,33,1484,33,1,10,1,0,8,18,47,14,0,2,0,39,34,39034,4,2000,SAJDA01D7YGL,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,4,5,12,0,0,0,777777777777,777777777777,777777777777,11,207.67319889
201700028357,2,3,35,2792,35,1,6,1,0,7,13,20,14,0,3,0,20,481,20481,34,2007,2GCEC19C4715,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,5,12,0,0,0,777777777777,777777777777,777777777777,13,53.372744356
201700028357,3,3,35,2792,35,1,6,1,0,7,13,20,14,0,3,0,7,482,7482,34,2017,3C7WRTCJ4HG5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,6,5,12,0,0,0,777777777777,777777777777,777777777777,13,53.372744356
201700028748,3,3,35,2793,35,1,5,2,0,7,17,51,12,6,3,0,7,482,7482,34,2017,3C7WRTCL8HG6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,13,22.236029506
201700029036,2,3,32,2782,32,2,8,1,1,7,12,33,45,0,4,0,98,998,98998,92,1994,000000000000,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,888888888888,777777777777,777777777777,17,122.23127109
201700029464,2,3,12,457,12,1,9,1,0,8,8,0,14,0,2,0,63,34,63034,4,2015,KNAGM4A76F55,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,12,155.85979742
201700030098,2,2,27,900,27,1,9,1,0,7,9,17,14,0,2,0,20,404,20404,14,2015,2GNFLFE31F63,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,6,150.88223715
201700030297,2,1,22,1255,22,2,10,1,0,7,14,55,14,0,2,0,49,47,49047,6,2005,2T1KR32E75C3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,5,210.8792301
201700031847,2,4,56,206,206,1,9,1,0,4,17,0,14,0,2,0,49,32,49032,9,1986,JT2AZ86C0275,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,20,180.37024724
201700032210,2,3,40,3106,40,1,5,1,0,7,0,20,14,0,2,0,34,402,34402,14,2005,WBXPA93445WD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,777777777777,777777777777,777777777777,15,22.060290153
201700032552,4,3,59,503,59,1,9,3,0,8,6,5,12,1,3,0,82,881,82881,60,2000,4UZA4FF47YCF,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,155.60109194
201700033314,1,4,60,257,60,1,6,1,1,6,14,49,14,0,2,0,49,40,49040,9,2016,4T1BF1FKXGU2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,63.040922667
201700033536,2,4,60,257,60,1,10,1,0,6,21,0,14,0,2,0,49,40,49040,9,2011,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,249.38082691
201700034263,2,4,60,256,60,1,10,1,0,4,20,30,14,0,2,0,49,401,49401,14,2007,JTEZU14R9700,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,21,249.38082692
201700035441,2,1,81,3139,81,2,9,1,0,6,12,30,14,0,2,0,49,46,49046,5,2015,JTDKDTB33F11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,4,157.50898416
201700035561,2,2,67,1919,67,1,10,1,0,5,23,33,14,0,2,0,55,35,55035,4,2013,5NPDH4AE6DH1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700036009,2,4,41,160,41,1,4,1,0,7,14,59,14,0,2,0,22,18,22018,4,2003,1G2NF52E93M6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,22,11.891797972
201700036761,2,2,27,892,27,1,4,1,0,7,15,26,53,0,3,0,12,461,12461,21,2003,1FTRE14273HB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,8,12,0,0,0,777777777777,777777777777,777777777777,6,10.275340946
201700036826,2,3,17,1053,17,1,10,1,0,7,2,2,14,0,2,0,35,39,35039,4,2014,1N4AA5AP0EC4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,207.22614591
201700037104,2,4,46,369,46,1,10,1,0,7,7,10,14,0,2,0,41,45,41045,1,2011,JM1NC2PF5B02,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,9,5,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004597
201700037181,2,4,10,314,10,1,10,1,0,6,0,30,14,0,2,0,54,421,54421,15,2003,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,14,0,0,0,777777777777,777777777777,777777777777,21,254.67668905
201700037181,3,4,10,314,10,1,10,1,0,6,0,30,14,0,2,0,34,34,34034,9,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,14,0,0,0,777777777777,777777777777,777777777777,21,254.67668905
201700037631,1,3,53,2687,53,1,9,1,0,1,20,14,14,0,2,0,37,31,37031,4,2013,2HGFB2F59DH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,166.26362505
201700037633,2,3,53,2687,53,1,7,1,0,1,11,12,14,0,2,0,37,421,37421,15,2008,5FNYF18568B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,119.68245661
201700037725,2,3,51,1098,51,1,7,1,2,7,9,40,14,0,2,0,35,481,35481,34,2016,1N6BA1F21GN5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,135.38743603
201700037818,2,3,51,1078,51,1,7,1,0,7,13,53,14,0,2,0,18,404,18404,14,2013,KL4CJBSB4DB1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,135.38743603
201700037818,3,3,51,1078,51,1,7,1,0,7,13,53,14,0,2,0,12,443,12443,20,2007,2FTZA54287BA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,135.38743603
201700037819,2,3,51,1078,51,1,9,1,0,8,4,13,14,0,2,0,12,16,12016,4,2011,2FABP7BV1BX1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,155.40726743
201700037823,2,3,51,1098,51,1,10,1,0,7,99,99,14,0,2,0,49,40,49040,4,2010,4T1BF3EK9AU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201700037929,2,3,51,1078,51,1,10,1,0,8,99,99,14,0,2,0,49,32,49032,4,2009,JTDBL40E29J0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,207.14701887
201700037950,2,2,67,1919,67,1,8,1,1,5,18,0,14,0,2,0,7,399,7399,9,2006,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,120.5459308
201700038871,2,3,78,466,78,1,6,1,0,8,22,55,19,0,2,0,55,401,55401,14,2011,5XYZKDAG1BG0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,52.825573563
201700038871,3,3,78,466,78,1,6,1,0,8,22,55,19,0,2,0,20,4,20004,2,2008,1G1YY25W6851,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,52.825573563
201700039163,1,3,78,469,78,1,8,1,1,8,7,12,45,0,4,0,98,998,98998,92,2012,RW7230P03026,1,0,000000000,00000000000,8,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,888888888888,777777777777,777777777777,10,122.6396079
201700040330,2,3,75,1227,75,2,10,1,0,7,22,30,19,0,3,0,12,37,12037,4,2016,1FADP3F20GL4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,98,8,8,12,0,0,0,777777777777,777777777777,777777777777,19,202.57813231
201700041138,2,3,59,505,59,1,10,1,0,7,13,3,14,0,3,0,49,32,49032,4,2007,2T1BR32E97C7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,209.92602099
201700042512,3,3,59,503,59,1,6,2,0,7,10,50,12,6,3,0,37,32,37032,4,2013,1HGCR2F5XDA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,53.199548894
201700042512,4,3,59,503,59,1,6,2,0,7,10,50,12,6,3,0,35,47,35047,4,2011,1N4AL2AP5BC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,53.199548894
201700042871,2,3,59,500,59,1,10,1,0,7,15,26,14,0,3,0,2,404,2404,14,2016,1C4PJLAB3GW2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,4,5,12,0,0,0,777777777777,777777777777,777777777777,10,209.92602099
201700043861,2,3,63,2907,63,2,8,1,0,7,18,41,14,0,2,0,20,481,20481,34,2013,1GC1KYE86DF1,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,8,5,12,0,0,0,5BSAU16269C0,777777777777,777777777777,16,117.57649046
201700043968,2,3,33,1484,33,1,2,1,1,8,2,24,14,0,2,0,20,2,20002,4,2000,2G1WF55E3Y91,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,23.190145816
201700044063,2,4,46,338,46,1,10,1,0,7,99,99,14,0,2,0,12,37,12037,4,2014,1FADP3K22EL2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,22,225.00004598
201700045023,2,3,12,457,12,1,7,1,1,8,13,35,14,0,2,0,12,3,12003,1,2012,1ZVBP8EMXC52,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,12,130.81554735
201700045558,2,2,67,1919,67,1,10,1,0,5,16,0,14,0,2,0,37,32,37032,2,2001,1HGCG32511A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700045978,2,1,22,1260,22,2,10,1,0,7,17,24,14,0,2,0,20,406,20406,14,2017,3GNCJNSB3HL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,5,210.8792301
201700046134,2,3,17,1053,17,1,7,1,0,6,10,1,14,0,2,0,12,481,12481,34,1998,1FTRX18L2WNA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,15,131.08371871
201700046341,2,1,34,1693,34,1,5,1,0,7,12,35,14,0,2,0,41,999,41999,49,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,22.929305816
201700046979,2,1,13,1208,13,1,9,1,0,7,10,52,14,0,2,0,37,399,37399,9,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,159.44850224
201700047021,2,2,25,2091,25,1,9,1,0,8,12,20,14,0,2,0,24,9,24009,4,2007,1G8ZV57737F2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,149.98893301
201700047106,2,3,63,2825,63,2,10,1,0,7,21,26,14,0,2,0,35,47,35047,4,2010,1N4BL2AP4AN5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,16,196.38305856
201700047185,2,3,38,573,38,1,5,1,1,6,0,50,45,0,4,0,12,881,12881,61,2008,1FDXF46Y48E,0,57,1259245,571259245,2,1,97,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,14,21.931666726
201700047379,2,2,26,721,26,2,10,1,0,8,18,30,14,0,2,0,12,37,12037,5,2013,1FADP3L99DL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,9,202.38501009
201700047697,2,1,31,1708,31,1,8,1,0,7,0,35,14,0,2,0,37,399,37399,4,2007,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,2,12,0,0,0,777777777777,777777777777,777777777777,2,127.81258953
201700047697,3,1,31,1708,31,1,8,1,0,7,0,35,14,0,2,0,12,399,12399,4,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,127.81258953
201700048098,2,1,66,1750,66,1,3,1,1,7,17,25,14,0,2,0,37,399,37399,8,2017,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,26.750482945
201700048147,3,1,66,1757,66,1,8,2,0,7,11,21,12,2,2,0,58,399,58399,8,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,127.37402584
201700048268,2,4,56,206,206,1,7,1,1,5,13,50,14,0,2,0,12,401,12401,14,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,0,7,8,5,12,0,0,0,777777777777,777777777777,777777777777,20,153.08600421
201700048438,1,1,13,1208,13,1,10,1,0,7,17,25,14,0,2,0,37,399,37399,9,1998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,3,217.01269511
201700049714,2,1,13,1207,13,1,10,1,0,7,4,11,14,0,2,0,52,47,52047,9,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,3,217.0126951
201700049922,2,2,25,2092,25,1,10,1,0,7,6,42,14,0,2,0,9,38,9038,4,2000,1P3EJ46X0YN1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700049955,2,3,62,543,62,2,10,1,0,5,9,52,14,0,2,0,42,461,42461,21,2012,WD3PE8CB9C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,18,202.93865087
201700049962,2,2,25,2092,25,1,10,1,0,7,17,45,14,0,2,0,63,33,63033,4,2009,KNAFE2212956,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700050046,2,2,25,2092,25,1,10,1,0,8,0,37,14,0,3,0,24,1,24001,4,1998,1G8ZH5282WZ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,8,201.33723815
201700050982,1,1,13,1207,13,1,10,1,0,7,1,0,14,0,2,0,37,399,37399,9,2014,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,217.0126951
201700051949,3,4,41,162,41,1,6,2,0,5,16,35,12,6,3,0,35,39,35039,4,2002,JN1DA31D22T4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,777777777777,777777777777,777777777777,22,56.802526828
201700052456,2,3,48,87,48,1,10,1,1,8,18,38,14,0,2,0,12,401,12401,14,2017,1FM5K8AR8HGB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,777777777777,777777777777,777777777777,12,207.49999179
201700052491,1,3,48,87,48,1,9,1,1,8,9,12,14,0,2,0,12,881,12881,61,2015,1FDUF5GT1FEC,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,12,154.71616388
201700052512,2,3,48,90,48,1,10,1,0,8,16,2,14,0,2,0,41,403,41403,14,2016,JM3KE2DY4G08,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,12,207.49999179
201700052638,2,3,70,138,70,2,10,1,3,8,13,35,14,0,2,0,59,31,59031,4,2009,JTHBJ46G9923,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,16,204.71692831
201700053346,2,3,12,457,12,1,10,1,0,8,23,0,14,0,3,0,62,421,62421,15,2016,SALGS2VF6GA2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,12,207.49261132
201700054452,2,1,76,2286,76,1,5,1,0,7,10,55,14,0,2,0,6,421,6421,15,2007,1A8HW58P47FS,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,14,0,0,0,777777777777,777777777777,777777777777,2,23.55454883
201700054452,3,1,76,2286,76,1,5,1,0,7,10,55,14,0,3,0,12,401,12401,14,2006,1FMEU74E76UB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,23.55454883
201700054452,4,1,76,2286,76,1,5,1,0,7,10,55,14,0,2,0,49,43,49043,4,2003,4T1BF28B43U3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,2,5,14,0,0,0,777777777777,777777777777,777777777777,2,23.55454883
201700054587,2,2,29,970,29,1,7,1,1,8,13,54,45,0,4,0,84,881,84881,63,2014,1HTWDAZR4EH7,0,88,888888888,88888888888,3,1,4,1,0,0,0,0,0,0,0,83,8,5,12,0,0,0,777777777777,777777777777,777777777777,7,124.28747664
201700054598,3,3,83,2810,83,1,5,2,0,6,18,10,12,6,2,0,12,481,12481,34,2017,888888888888,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,10HHSE181H20,777777777777,777777777777,13,22.726391865
201700054668,2,3,33,1477,33,1,9,1,0,8,15,56,14,0,2,0,12,881,12881,61,2011,1FD0W5HT9BEB,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,6,0,5,12,0,0,0,777777777777,777777777777,777777777777,11,154.80372591
201700054754,1,3,33,1484,33,1,6,1,0,8,18,12,14,0,2,0,34,34,34034,4,2007,WBAVA37587NE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,11,52.893274628
201700054819,2,1,72,1723,72,1,5,1,0,7,14,45,14,0,2,0,35,499,35499,19,2001,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,22.134302655
201700054819,3,1,72,1723,72,1,5,1,0,7,14,45,14,0,2,0,35,399,35399,4,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,22.134302655
201700055733,2,1,31,1709,31,1,6,1,1,7,14,8,14,0,2,0,20,399,20399,4,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,2,12,0,0,0,777777777777,777777777777,777777777777,2,54.818077036
201700055733,3,1,31,1709,31,1,6,1,0,7,14,8,14,0,2,0,12,499,12499,29,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,54.818077036
201700055733,4,1,31,1709,31,1,6,1,0,7,14,8,14,0,2,0,23,499,23499,19,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,54.818077036
201700057661,2,1,61,4012,61,1,7,1,1,7,9,42,14,0,2,0,84,881,84881,63,2004,1HTMSAAR74J0,0,77,777777777,77777777777,3,1,1,1,0,0,0,0,0,0,0,6,0,5,12,0,0,0,777777777777,777777777777,777777777777,1,268.61158688
201700057906,2,2,67,1919,67,1,10,1,0,5,8,45,14,0,2,0,7,482,7482,34,2016,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700058161,2,1,22,1262,22,2,10,1,0,8,1,45,14,0,2,0,48,45,48045,4,2007,4S4BL62CX772,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,5,210.8792301
201700058162,2,1,22,1262,22,2,10,1,0,8,1,50,43,0,2,0,37,39,37039,5,2009,JHMGE88609S0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,5,210.8792301
201700058228,3,3,83,2810,83,1,8,2,0,6,8,50,12,7,2,0,49,43,49043,4,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,8,1,8,8,12,0,0,0,777777777777,777777777777,777777777777,13,125.68787158
201700058245,3,4,60,232,60,1,4,2,0,7,3,15,12,6,3,0,35,50,35050,9,2008,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,21,13.184318491
201700058340,2,4,10,322,10,1,10,1,1,7,16,15,14,0,3,0,99,999,99999,99,9999,888888888888,0,99,999999999,99999999999,8,99,99,1,0,0,0,0,0,0,0,82,4,3,12,0,0,0,777777777777,777777777777,777777777777,21,254.67668904
201700058649,3,1,13,1163,13,1,5,2,0,6,21,32,12,6,2,0,37,402,37402,14,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,3,51.118309594
201700058971,3,3,17,1053,17,1,8,2,0,7,2,28,12,8,2,0,41,402,41402,14,2004,4F2CZ96154KM,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700058971,4,3,17,1053,17,1,8,2,0,7,2,28,12,8,2,0,12,401,12401,14,2001,1FMYU60E31UB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,14,0,0,0,777777777777,777777777777,777777777777,15,123.04885818
201700059026,2,2,67,1919,67,1,10,1,0,5,22,0,14,0,2,0,20,404,20404,14,2013,2GNFLEEK8D63,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,8,202.68214761
201700059159,2,1,72,1723,72,1,10,1,0,7,19,50,14,0,2,0,7,399,7399,4,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,214.59882978
201700059536,2,1,76,2292,76,1,9,1,0,7,18,50,14,0,2,0,84,884,84884,66,2005,888888888888,1,77,777777777,77777777777,3,6,1,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,888888888888,777777777777,777777777777,2,162.86030488
201700059726,2,3,62,543,62,2,10,1,0,6,21,37,14,0,2,0,7,24,7024,4,2013,2C3CDXBG,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,18,202.93865087
