CASENUM,VEH_NO,PER_NO,PSU,PJ,STRATUM,NMIMPAIR,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600352279,0,1,26,936,2,98,2,2,9,26,33.420983298
201600352279,0,2,26,936,2,98,2,2,9,26,33.420983298
201600352435,0,1,41,159,2,9,1,4,22,41,34.327036498
201600352478,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600352709,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600353000,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600353255,0,1,52,591,2,0,2,3,18,52,25.217640901
201600353535,0,1,10,322,2,0,1,4,21,10,50.453748631
201600353685,0,1,46,362,2,0,1,4,22,46,29.078645582
201600353785,0,1,52,587,2,0,2,3,18,52,35.334969506
201600354022,0,1,46,338,2,0,1,4,22,46,75.578061876
201600354694,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600355493,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600355944,0,1,62,565,2,0,2,3,18,62,26.001904083
201600358355,0,1,62,543,2,0,2,3,18,62,26.001904084
201600358380,0,1,55,1075,2,0,2,3,17,55,24.58288354
201600358401,0,1,55,1069,2,0,2,3,17,55,30.517514477
201600358408,0,1,55,1075,2,98,2,3,17,55,24.58288354
201600358426,0,1,46,336,2,0,1,4,22,46,29.078645583
201600358823,0,1,32,2763,2,0,2,3,17,32,46.45865699
201600359067,0,1,65,2854,2,0,1,3,13,65,28.376898229
201600359142,0,1,26,721,2,1,2,2,9,26,117.37167421
201600359144,0,1,32,2802,2,0,2,3,17,32,28.336734601
201600359290,0,1,26,721,2,99,2,2,9,26,65.169189199
201600359392,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600359589,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600359845,0,1,56,206,2,0,1,4,20,206,99.7642174
201600360055,0,1,41,159,2,0,1,4,22,41,34.327036498
201600360711,0,1,33,1482,2,0,1,3,11,33,28.259982016
201600360839,0,1,26,936,2,0,2,2,9,26,33.420983298
201600361059,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600361258,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600361565,0,1,60,232,2,0,1,4,21,60,54.432709771
201600361709,0,1,26,936,2,0,2,2,9,26,33.420983298
201600361768,0,1,26,721,2,99,2,2,9,26,65.169189199
201600362099,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600362568,0,1,51,1098,2,98,1,3,10,51,25.885392006
201600362591,0,1,51,1098,6,98,1,3,10,51,57.786124035
201600362666,0,1,51,1098,2,98,1,3,10,51,25.885392006
201600362895,0,1,47,2034,2,0,2,2,9,47,68.513530167
201600362906,0,1,41,165,2,0,1,4,22,41,34.327036498
201600362954,0,1,47,2034,2,0,2,2,9,47,68.513530167
201600363387,0,1,15,2513,2,0,2,1,5,15,28.274250776
201600363428,0,1,67,1925,9,98,1,2,8,67,153.59094445
201600363773,0,1,41,163,2,0,1,4,22,41,34.327036498
201600363853,0,1,26,839,2,0,2,2,9,26,56.75697312
201600364110,0,1,56,206,2,0,1,4,20,206,99.7642174
201600364983,0,1,41,161,2,0,1,4,22,41,34.327036499
201600365147,0,1,54,517,2,98,1,3,14,54,53.819386802
201600365188,0,1,54,517,2,98,1,3,14,54,53.819386802
201600365221,0,1,27,893,2,0,1,2,6,27,23.77303521
201600365392,0,1,70,136,2,0,2,3,16,70,14.352377067
201600365853,0,1,67,1921,2,0,1,2,8,67,23.617961643
201600365853,0,2,67,1921,2,98,1,2,8,67,23.617961643
201600366543,0,1,52,587,2,0,2,3,18,52,35.334969506
201600366558,0,1,46,362,2,0,1,4,22,46,29.078645582
201600366665,0,1,46,362,2,0,1,4,22,46,29.078645582
201600366990,0,1,46,338,10,0,1,4,22,46,292.62224233
201600367462,0,1,27,893,2,9,1,2,6,27,23.77303521
201600368098,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600368418,0,1,27,896,2,0,1,2,6,27,32.281757605
201600368652,0,1,41,163,2,0,1,4,22,41,34.327036498
201600368782,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600368818,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600369065,0,1,56,206,2,0,1,4,20,206,122.71333545
201600369537,0,1,46,336,2,0,1,4,22,46,29.078645583
201600369553,0,1,54,517,2,0,1,3,14,54,53.819386802
201600369673,0,1,27,893,2,0,1,2,6,27,23.77303521
201600370096,0,1,67,1933,2,0,1,2,8,67,35.120395087
201600370135,0,1,67,1933,2,0,1,2,8,67,35.120395087
201600370184,0,1,46,337,2,0,1,4,22,46,29.078645581
201600370315,0,1,46,337,2,0,1,4,22,46,29.078645581
201600370368,0,1,38,573,2,0,1,3,14,38,25.14664824
201600370558,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600370815,0,1,76,2365,2,9,1,1,2,76,152.61064389
201600370815,0,2,76,2365,2,9,1,1,2,76,152.61064389
201600371014,0,1,76,2298,2,0,1,1,2,76,35.498906694
201600371261,0,1,41,161,2,0,1,4,22,41,34.327036499
201600371845,0,1,27,892,2,0,1,2,6,27,23.77303521
201600371999,0,1,46,353,2,0,1,4,22,46,29.078645582
201600372035,0,1,27,893,2,9,1,2,6,27,23.77303521
201600372211,0,1,27,896,2,0,1,2,6,27,32.281757605
201600372352,0,1,46,353,2,0,1,4,22,46,29.078645582
201600372357,0,1,46,353,2,0,1,4,22,46,29.078645582
201600372512,0,1,46,353,2,0,1,4,22,46,29.078645582
201600373002,0,1,41,165,2,0,1,4,22,41,34.327036498
201600373273,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600373540,0,1,25,2092,2,0,1,2,8,25,82.605494504
201600373671,0,1,41,161,2,0,1,4,22,41,34.327036499
201600373773,0,1,44,388,2,9,2,4,25,44,35.950176889
201600373807,0,1,60,232,2,0,1,4,21,60,54.432709771
201600374147,0,1,41,159,2,0,1,4,22,41,34.327036498
201600374510,0,1,56,206,2,99,1,4,20,206,99.7642174
201600374896,0,1,81,3131,2,98,2,1,4,81,23.08110435
201600375004,0,1,56,206,2,9,1,4,20,206,99.7642174
201600375254,0,1,37,3200,2,9,2,4,24,37,42.093845655
201600375404,0,1,22,1262,2,0,2,1,5,22,69.955471425
201600376060,0,1,46,362,2,0,1,4,22,46,29.078645582
201600376118,0,1,46,362,2,0,1,4,22,46,29.078645582
201600376170,0,1,27,893,2,0,1,2,6,27,23.77303521
201600376672,0,1,82,2152,3,0,2,3,19,82,24.287014993
201600377007,0,1,46,362,2,98,1,4,22,46,29.078645582
201600377055,0,1,60,234,2,0,1,4,21,60,54.432709774
201600377055,0,2,60,234,2,0,1,4,21,60,54.432709774
201600377072,0,1,46,362,2,0,1,4,22,46,29.078645582
201600377542,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600378090,0,1,46,336,2,0,1,4,22,46,29.078645583
201600378130,0,1,46,336,2,0,1,4,22,46,29.078645583
201600378188,0,1,46,336,2,0,1,4,22,46,29.078645583
201600378208,0,1,46,336,2,0,1,4,22,46,29.078645583
201600378273,0,1,67,1933,2,0,1,2,8,67,35.120395087
201600378325,0,1,67,1933,2,0,1,2,8,67,35.120395087
201600378575,0,1,48,91,2,98,1,3,12,48,82.517198754
201600378801,0,1,27,893,2,0,1,2,6,27,23.77303521
201600379134,0,1,46,362,2,0,1,4,22,46,29.078645582
201600379173,0,1,67,1928,2,0,1,2,8,67,17.22637785
201600379316,0,1,17,1053,3,1,1,3,15,17,28.062852902
201600379385,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600379840,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600380046,0,1,39,1374,2,99,1,2,7,39,59.162129018
201600380453,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600380821,0,1,76,2298,2,3,1,1,2,76,35.498906694
201600380989,0,1,48,87,2,0,1,3,12,48,82.517198754
201600381493,0,1,48,87,2,0,1,3,12,48,82.517198754
201600382211,0,1,70,138,2,0,2,3,16,70,28.248233112
201600382212,0,1,70,138,2,0,2,3,16,70,28.248233112
201600382246,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600382462,0,1,48,87,2,0,1,3,12,48,82.517198754
201600383940,0,1,52,587,2,0,2,3,18,52,35.334969506
201600384380,0,1,27,893,2,98,1,2,6,27,23.77303521
201600384584,0,1,67,1925,2,0,1,2,8,67,26.339741251
201600384664,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600384730,0,1,41,159,2,0,1,4,22,41,34.327036498
201600385093,0,1,82,2152,2,9,2,3,19,82,21.95172509
201600385153,0,1,56,206,2,0,1,4,20,206,99.7642174
201600385232,0,1,41,159,2,0,1,4,22,41,34.327036498
201600385701,0,1,41,161,2,0,1,4,22,41,34.327036499
201600385731,0,1,62,618,2,0,2,3,18,62,26.001904083
201600386122,0,1,49,260,2,0,1,4,21,49,113.37016067
201600386200,0,1,62,543,2,0,2,3,18,62,26.001904084
201600386626,0,1,67,1921,2,0,1,2,8,67,25.220769815
201600386626,0,2,67,1921,2,0,1,2,8,67,25.220769815
201600386657,0,1,62,598,2,0,2,3,18,62,27.706379554
201600386690,0,1,62,565,2,0,2,3,18,62,26.001904083
201600386713,0,1,10,322,2,99,1,4,21,10,50.453748631
201600386729,0,1,10,322,2,0,1,4,21,10,50.453748631
201600387133,0,1,27,892,2,98,1,2,6,27,23.77303521
201600387197,0,1,27,893,2,0,1,2,6,27,23.77303521
201600387365,0,1,41,159,2,0,1,4,22,41,34.327036498
201600387566,0,1,70,138,2,0,2,3,16,70,28.248233112
201600387566,0,2,70,138,2,0,2,3,16,70,28.248233112
201600387825,0,1,37,3200,2,0,2,4,24,37,42.093845655
201600387932,0,1,70,136,9,99,2,3,16,70,146.52410486
201600388328,0,1,10,322,2,99,1,4,21,10,50.453748631
201600388343,0,1,82,2152,3,0,2,3,19,82,24.287014993
201600388534,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600388673,0,1,10,329,2,0,1,4,21,10,82.836785936
201600388777,0,1,29,972,2,98,1,2,7,29,37.111039552
201600388902,0,1,34,1695,2,0,1,1,1,34,23.654666824
201600388903,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600389439,0,1,51,1078,2,0,1,3,10,51,25.885392006
201600389785,0,1,41,159,2,0,1,4,22,41,34.327036498
201600390558,0,1,46,362,2,0,1,4,22,46,29.078645582
201600391312,0,1,46,338,2,0,1,4,22,46,75.578061876
201600391374,0,1,29,970,2,98,1,2,7,29,21.822595053
201600391876,0,1,38,568,2,0,1,3,14,38,25.146648241
201600392191,0,1,51,1114,2,0,1,3,10,51,25.885392005
201600392273,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600392331,0,1,51,1078,2,0,1,3,10,51,25.885392006
201600392468,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600392700,0,1,56,206,2,0,1,4,20,206,99.7642174
201600392903,0,1,46,336,2,0,1,4,22,46,29.078645583
201600393002,0,1,46,337,10,0,1,4,22,46,292.62224233
201600393025,0,1,46,337,2,0,1,4,22,46,29.078645581
201600393030,0,1,76,2364,2,0,1,1,2,76,184.39311154
201600393111,0,1,46,337,2,9,1,4,22,46,29.078645581
201600393146,0,1,29,966,2,3,1,2,7,29,23.303562556
201600393146,0,1,29,966,2,10,1,2,7,29,23.303562556
201600393229,0,1,76,2286,2,0,1,1,2,76,22.428653642
201600393243,0,1,46,337,2,0,1,4,22,46,29.078645581
201600393431,0,1,38,573,2,0,1,3,14,38,25.14664824
201600393746,0,1,60,232,2,0,1,4,21,60,54.432709771
201600393757,0,1,51,1098,2,9,1,3,10,51,25.885392006
201600394057,0,1,41,159,2,0,1,4,22,41,34.327036498
201600394079,0,1,81,3119,2,9,2,1,4,81,23.08110435
201600394257,0,1,76,2298,2,0,1,1,2,76,35.498906694
201600394258,0,1,76,2298,2,0,1,1,2,76,35.498906694
201600394750,0,1,56,206,2,0,1,4,20,206,99.7642174
201600394857,0,1,34,1684,2,0,1,1,1,34,23.654666824
201600394909,0,1,57,2582,2,99,1,1,3,57,47.004664857
201600395025,0,1,81,3122,2,0,2,1,4,81,23.081104351
201600395078,0,1,66,1764,2,99,1,1,1,66,58.959745926
201600395786,0,1,29,972,2,9,1,2,7,29,37.111039552
201600395831,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600395989,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600396142,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600396576,0,1,30,3296,2,0,1,3,14,30,23.759591509
201600396620,0,1,41,159,2,0,1,4,22,41,34.327036498
201600396832,0,1,38,509,2,6,1,3,14,38,25.14664824
201600397001,0,1,24,170,2,0,2,4,24,24,37.251626333
201600397052,0,1,63,2907,2,0,2,3,16,63,26.068788355
201600397165,0,1,63,2907,2,0,2,3,16,63,26.068788355
201600397207,0,1,60,232,2,0,1,4,21,60,54.432709771
201600397207,0,2,60,232,2,0,1,4,21,60,54.432709771
201600397443,0,1,29,970,2,98,1,2,7,29,23.303562556
201600397663,0,1,29,970,2,0,1,2,7,29,23.303562556
201600397786,0,1,29,966,2,98,1,2,7,29,23.303562556
201600397931,0,1,29,966,2,98,1,2,7,29,23.303562556
201600398173,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600398922,0,1,24,174,2,0,2,4,24,24,37.251626333
201600399106,0,1,37,3200,2,9,2,4,24,37,75.812284901
201600399197,0,1,45,1283,2,0,2,2,9,45,81.866068298
201600399280,0,1,70,138,2,0,2,3,16,70,28.248233112
201600399289,0,1,70,138,2,0,2,3,16,70,28.248233112
201600399576,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600399850,0,1,41,161,2,0,1,4,22,41,34.327036499
201600399860,0,1,29,966,2,98,1,2,7,29,23.303562556
201600399900,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600400088,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600400399,0,1,51,1098,3,0,1,3,10,51,29.623223173
201600400452,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600400481,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600400735,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600400794,0,1,41,159,2,0,1,4,22,41,34.327036498
201600401543,0,1,48,87,2,0,1,3,12,48,82.517198754
201600401608,0,1,48,87,2,0,1,3,12,48,82.517198754
201600401692,0,1,48,87,2,0,1,3,12,48,82.517198754
201600402604,0,1,65,2857,2,0,1,3,13,65,28.37689823
201600402883,0,1,22,1262,2,0,2,1,5,22,69.955471425
201600402942,0,1,52,587,2,0,2,3,18,52,39.662521327
201600403717,0,1,62,598,2,0,2,3,18,62,27.706379554
201600403943,0,1,60,234,2,0,1,4,21,60,54.432709774
201600404377,0,1,46,362,2,0,1,4,22,46,29.078645582
201600404983,0,1,41,162,2,0,1,4,22,41,34.327036499
201600404983,0,2,41,162,2,0,1,4,22,41,34.327036499
201600405421,0,1,56,206,2,0,1,4,20,206,99.7642174
201600405709,0,1,56,205,2,0,1,4,20,205,99.7642174
201600406674,0,1,60,234,2,0,1,4,21,60,54.432709774
201600406768,0,1,49,260,2,98,1,4,21,49,113.37016067
201600406808,0,1,49,260,2,0,1,4,21,49,113.37016067
201600406866,0,1,49,268,2,0,1,4,21,49,113.37016067
201600406869,0,1,49,268,2,0,1,4,21,49,113.37016067
201600406973,0,1,58,3245,2,0,1,2,6,58,30.367934849
201600407090,0,1,46,336,2,0,1,4,22,46,29.078645583
201600408730,0,1,12,456,2,98,1,3,12,12,26.183018048
201600408775,0,1,12,457,2,98,1,3,12,12,26.183018048
201600408983,0,1,59,504,2,98,1,3,10,59,40.571280897
201600409062,0,1,28,440,9,98,1,3,11,28,170.94373896
201600409062,0,2,28,440,9,98,1,3,11,28,170.94373896
201600409076,0,1,28,441,2,98,1,3,11,28,22.895022651
201600409165,0,1,12,455,2,98,1,3,12,12,26.183018048
201600409798,0,1,12,457,2,98,1,3,12,12,26.183018048
201600410572,0,1,28,440,2,98,1,3,11,28,26.308637204
201600411549,0,1,28,437,2,98,1,3,11,28,26.308637204
201600412162,0,1,12,455,2,98,1,3,12,12,26.183018048
201600413176,0,1,78,454,2,98,1,3,10,78,28.205634142
201600413747,0,1,12,457,2,98,1,3,12,12,26.183018048
201600414210,0,1,78,469,2,98,1,3,10,78,28.205634142
201600414224,0,1,12,455,2,98,1,3,12,12,26.183018048
201600414652,0,1,28,448,2,98,1,3,11,28,26.308637203
201600414687,0,1,78,466,2,98,1,3,10,78,28.205634142
201600414713,0,1,78,464,2,98,1,3,10,78,28.205634142
201600414929,0,1,59,506,2,98,1,3,10,59,35.307050984
201600415675,0,1,28,441,2,98,1,3,11,28,26.308637204
201600415807,0,1,12,455,2,98,1,3,12,12,26.183018048
201600415886,0,1,59,504,2,98,1,3,10,59,40.571280897
201600416158,0,1,28,448,2,98,1,3,11,28,26.308637203
201600416658,0,1,28,448,2,98,1,3,11,28,26.308637203
201600416981,0,1,59,503,2,98,1,3,10,59,40.571280897
201600417037,0,1,59,500,2,98,1,3,10,59,40.571280898
201600417086,0,1,28,440,2,98,1,3,11,28,26.308637204
201600417176,0,1,78,453,2,98,1,3,10,78,28.205634142
201600417223,0,1,12,455,2,98,1,3,12,12,26.183018048
201600417281,0,1,12,456,2,98,1,3,12,12,26.183018048
201600417647,0,1,28,441,2,98,1,3,11,28,26.308637204
201600418038,0,1,28,448,2,98,1,3,11,28,26.308637203
201600419742,0,1,12,457,2,98,1,3,12,12,26.183018048
201600420144,0,1,78,453,2,98,1,3,10,78,28.205634142
201600420556,0,1,28,437,2,99,1,3,11,28,22.89502265
201600421314,0,1,12,457,2,98,1,3,12,12,26.183018048
201600421540,0,1,28,437,2,98,1,3,11,28,26.308637204
201600421688,0,1,28,448,2,98,1,3,11,28,26.308637203
201600421747,0,1,12,455,2,98,1,3,12,12,26.183018048
201600422156,0,1,78,466,2,98,1,3,10,78,28.205634142
201600423219,0,1,78,453,2,98,1,3,10,78,28.205634142
201600423300,0,1,12,457,2,98,1,3,12,12,26.183018048
201600423587,0,1,28,437,2,98,1,3,11,28,26.308637204
201600424101,0,1,28,437,2,98,1,3,11,28,26.308637204
201600425096,0,1,28,440,2,98,1,3,11,28,26.308637204
201600425702,0,1,78,466,2,0,1,3,10,78,28.205634142
201600425729,0,1,78,464,2,98,1,3,10,78,28.205634142
201600426206,0,1,12,455,2,98,1,3,12,12,26.183018048
201600426274,0,1,12,457,2,98,1,3,12,12,26.183018048
201600426632,0,1,78,452,2,0,1,3,10,78,28.205634142
201600427301,0,1,78,452,2,0,1,3,10,78,28.205634142
201600427484,0,1,78,452,2,98,1,3,10,78,28.205634142
201600427790,0,1,78,452,2,0,1,3,10,78,28.205634142
201600427875,0,1,12,457,2,98,1,3,12,12,26.183018048
201600428067,0,1,75,1231,2,0,2,3,19,75,21.609418817
201600428089,0,1,75,1231,2,0,2,3,19,75,21.609418817
201600428150,0,1,75,1231,2,99,2,3,19,75,21.609418817
201600428208,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600428224,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600428232,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600428322,0,1,75,1227,2,0,2,3,19,75,21.609418817
201600428408,0,1,75,1225,2,0,2,3,19,75,21.609418817
201600428432,0,1,75,1222,2,99,2,3,19,75,52.431646279
201600428649,0,1,40,3076,2,0,1,3,15,40,46.042834217
201600429008,0,1,40,3076,2,0,1,3,15,40,46.042834217
201600429082,0,1,40,3069,2,0,1,3,15,40,46.042834217
201600429556,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600429668,0,1,17,1036,2,0,1,3,15,17,24.436881848
201600429758,0,1,29,966,2,98,1,2,7,29,23.303562556
201600430257,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600430357,0,1,29,966,2,98,1,2,7,29,23.303562556
201600430568,0,1,12,455,2,98,1,3,12,12,26.183018048
201600430912,0,1,28,437,2,98,1,3,11,28,26.308637204
201600430942,0,1,28,448,2,98,1,3,11,28,26.308637203
201600431190,0,1,41,159,2,0,1,4,22,41,34.327036498
201600431593,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600431633,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600431658,0,1,38,573,2,0,1,3,14,38,25.14664824
201600431675,0,1,46,362,2,0,1,4,22,46,29.078645582
201600431715,0,1,46,362,2,0,1,4,22,46,29.078645582
201600431833,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600431957,0,1,29,966,2,98,1,2,7,29,23.303562556
201600432037,0,1,46,338,2,0,1,4,22,46,75.578061876
201600432128,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600432181,0,1,62,565,2,0,2,3,18,62,29.186414752
201600432993,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600433246,0,1,56,206,2,0,1,4,20,206,99.7642174
201600433354,0,1,12,457,2,98,1,3,12,12,26.183018048
201600434579,0,1,17,1053,2,8,1,3,15,17,24.436881848
201600434579,0,1,17,1053,2,9,1,3,15,17,24.436881848
201600434702,0,1,44,388,2,98,2,4,25,44,35.950176889
201600434770,0,1,58,3246,2,0,1,2,6,58,26.598863564
201600434776,0,1,58,3246,2,0,1,2,6,58,26.598863564
201600434812,0,1,58,3246,2,0,1,2,6,58,26.598863564
201600435323,0,1,41,159,2,0,1,4,22,41,34.327036498
201600435782,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600436359,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600436507,0,1,51,1098,2,98,1,3,10,51,25.885392006
201600437626,0,1,41,162,2,0,1,4,22,41,34.327036499
201600437809,0,1,60,256,2,0,1,4,21,60,54.432709772
201600437871,0,1,60,256,2,98,1,4,21,60,54.432709772
201600437956,0,1,28,437,2,98,1,3,11,28,26.308637204
201600438039,0,1,28,448,2,98,1,3,11,28,26.308637203
201600438043,0,1,28,448,2,98,1,3,11,28,26.308637203
201600438071,0,1,78,466,2,98,1,3,10,78,28.205634142
201600438126,0,1,78,469,2,98,1,3,10,78,28.205634142
201600438476,0,1,12,457,2,98,1,3,12,12,26.183018048
201600438652,0,1,65,2855,2,0,1,3,13,65,28.37689823
201600438749,0,1,33,1484,9,0,1,3,11,33,152.11599883
201600439591,0,1,10,329,2,0,1,4,21,10,82.836785936
201600439800,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600439800,0,2,51,1098,2,0,1,3,10,51,25.885392006
201600439930,0,1,38,578,2,0,1,3,14,38,25.14664824
201600440115,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600440289,0,1,38,569,2,98,1,3,14,38,25.146648241
201600440513,0,1,33,1484,2,4,1,3,11,33,28.259982016
201600440540,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600440787,0,1,12,455,2,98,1,3,12,12,26.183018048
201600441058,0,1,75,1230,2,98,2,3,19,75,21.609418817
201600443335,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600443444,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600443617,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600443678,0,1,41,162,2,0,1,4,22,41,34.327036499
201600444091,0,1,56,206,2,0,1,4,20,206,99.7642174
201600444353,0,1,41,159,2,0,1,4,22,41,34.327036498
201600444388,0,1,75,1230,2,0,2,3,19,75,21.609418817
201600444396,0,1,56,206,2,0,1,4,20,206,99.7642174
201600444520,0,1,56,206,2,0,1,4,20,206,99.7642174
201600444665,0,1,38,573,2,0,1,3,14,38,25.14664824
201600444793,0,1,46,336,2,0,1,4,22,46,29.078645583
201600444806,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600444852,0,1,46,336,2,98,1,4,22,46,29.078645583
201600445095,0,1,46,337,2,98,1,4,22,46,29.078645581
201600445300,0,1,46,337,2,98,1,4,22,46,29.078645581
201600445598,0,1,17,1036,2,0,1,3,15,17,24.436881848
201600446051,0,1,51,1078,2,0,1,3,10,51,25.885392006
201600446060,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600446114,0,1,38,573,2,0,1,3,14,38,25.14664824
201600446980,0,1,12,455,2,98,1,3,12,12,26.183018048
201600447054,0,1,12,459,2,98,1,3,12,12,26.183018048
201600447232,0,1,60,245,2,9,1,4,21,60,66.95405976
201600447252,0,1,60,245,2,0,1,4,21,60,54.432709771
201600447272,0,1,60,245,2,9,1,4,21,60,54.432709771
201600447333,0,1,41,161,2,0,1,4,22,41,42.223406896
201600448030,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600448287,0,1,29,966,2,98,1,2,7,29,23.303562556
201600448356,0,1,38,573,2,0,1,3,14,38,25.14664824
201600448434,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600448822,0,1,67,1920,2,0,1,2,8,67,25.220769815
201600449008,0,1,38,573,2,0,1,3,14,38,25.14664824
201600449275,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600449342,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600449392,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600451083,0,1,40,3076,2,0,1,3,15,40,46.042834217
201600451128,0,1,60,245,2,0,1,4,21,60,54.432709771
201600451216,0,1,49,268,2,0,1,4,21,49,113.37016067
201600451220,0,1,49,268,2,0,1,4,21,49,113.37016067
201600451253,0,1,49,260,2,0,1,4,21,49,113.37016067
201600451359,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600451485,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600451514,0,1,60,257,2,9,1,4,21,60,54.432709771
201600451582,0,1,60,257,2,0,1,4,21,60,54.432709771
201600451682,0,1,60,257,2,0,1,4,21,60,54.432709771
201600451894,0,1,44,334,2,98,2,4,25,44,64.74735226
201600452137,0,1,60,234,2,0,1,4,21,60,54.432709774
201600452290,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600452371,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600452386,0,1,82,2152,2,0,2,3,19,82,21.95172509
201600452447,0,1,82,2152,2,99,2,3,19,82,21.95172509
201600452886,0,1,17,1040,2,0,1,3,15,17,24.436881848
201600452899,0,1,17,1038,2,0,1,3,15,17,24.436881847
201600452958,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600453099,0,1,29,966,2,0,1,2,7,29,23.303562556
201600453169,0,1,29,970,2,0,1,2,7,29,23.303562556
201600453292,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600453666,0,1,13,4016,2,0,1,1,3,13,67.587773663
