YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600214064,57.786124035,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600214099,150.78683033,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214127,275.29399899,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214138,191.90521439,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214153,150.78683033,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214155,164.4849415,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214156,275.29399899,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214193,25.885392006,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600214195,191.90521439,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214208,275.29399899,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600214229,29.623223173,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600214242,122.71333545,4,2,4,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2
2016,201600214298,57.786124035,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214304,150.78683033,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214327,57.786124034,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214358,147.86026556,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214359,217.90629555,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214368,164.4849415,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214397,147.86026556,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214402,217.90629555,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214429,25.885392006,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600214438,275.29399899,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214463,191.90521439,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214500,57.786124035,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214527,144.26068623,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214529,217.90629555,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214542,191.90521439,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214564,156.02805267,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600214565,217.90629554,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214566,217.90629554,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214589,217.90629554,2,2,1,2,3,6,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600214599,275.29399899,3,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214611,146.09748544,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214612,134.85083643,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214613,217.90629555,3,1,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600214616,134.85083643,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600214622,217.90629555,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600214624,134.85083643,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214626,134.85083643,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600214629,147.86026556,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214630,134.91577527,3,1,1,2,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214632,134.91577527,3,2,3,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214639,134.85083643,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214641,147.86026556,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214642,52.402869186,4,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214644,217.90629555,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1
2016,201600214666,157.05384614,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214672,213.94657868,3,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214698,22.428653642,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600214709,26.308637204,2,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600214722,28.711200962,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600214769,208.45599005,3,1,1,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214811,15.020110818,2,2,3,2,2,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2016,201600214842,263.71619676,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600214921,235.19364783,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600214926,138.72526119,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214939,54.714251004,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600214955,142.66553889,3,2,1,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214969,28.711200962,2,2,1,2,2,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2016,201600214978,160.35589323,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600214998,138.72526119,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215169,304.5668441,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215284,39.201707023,2,2,1,2,2,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600215295,167.26207584,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215296,73.131492687,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600215306,263.71619676,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215311,26.308637203,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600215313,170.94373896,3,2,1,2,2,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215334,170.94373896,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215359,160.35589323,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600215362,54.714251004,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215377,28.711200962,2,2,1,2,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600215457,287.25910116,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600215467,309.62369621,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215469,50.470261182,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215470,322.7538975,3,2,1,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600215476,43.921612661,4,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215482,40.068655937,4,2,4,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1
2016,201600215710,153.59094445,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215729,52.540871086,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600215737,72.088023441,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2
2016,201600215746,48.600428829,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600215748,48.600428829,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215749,174.30176629,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215768,54.086402526,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600215779,290.04552261,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215788,290.04552261,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215796,65.431366208,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215802,207.96965168,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215803,42.606882124,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215821,58.094084496,2,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600215826,58.094084496,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600215829,170.55474818,2,2,1,2,2,4,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600215831,213.94657867,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215834,58.094084496,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215836,186.63475792,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600215843,213.94657867,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600215848,213.94657867,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215850,170.55474818,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600215883,52.571963576,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215884,39.839224046,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600215904,213.94657867,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215905,186.63475792,2,2,1,2,3,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215914,317.68153186,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600215919,198.91180386,3,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600215937,35.950176889,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1
2016,201600215965,219.79547524,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600215966,186.63475792,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216009,317.68153186,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600216014,73.193140876,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216024,186.63475792,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216034,21.06400691,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216060,26.423121007,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216079,104.33847682,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216130,229.53058397,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216138,152.11599883,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216146,139.83639946,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216154,174.30176628,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216162,290.0455226,3,2,1,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600216166,215.79821611,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216172,207.96965168,3,2,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216178,53.281768511,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600216194,290.0455226,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216212,169.91345903,3,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216213,65.43136621,2,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216227,290.0455226,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216233,65.43136621,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216238,174.30176628,2,2,1,2,2,2,1,1,3,2,1,2,1,2,2,2,1,1,1,1,1,2,1
2016,201600216249,147.86026556,3,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216260,147.86026556,3,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216265,134.85083643,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216269,217.90629555,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216272,51.081706053,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216277,51.081706053,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216280,217.90629555,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216286,60.216060709,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600216290,147.86026556,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216292,134.85083643,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216295,217.90629555,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216309,217.90629555,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216314,134.85083643,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216317,217.90629555,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216321,134.85083643,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600216323,147.86026556,3,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216335,181.67007486,3,2,1,2,3,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216339,147.86026556,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216342,217.90629555,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216354,147.86026556,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600216360,134.91577527,3,1,1,2,3,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216366,134.85083643,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600216369,217.90629555,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216375,60.216060709,2,2,4,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600216382,217.90629555,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216384,51.081706053,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216389,134.85083643,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216396,126.94044258,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216400,217.90629555,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216401,25.220769816,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2016,201600216409,134.91577527,3,2,1,1,1,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600216424,174.30176628,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216425,216.49883693,3,1,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216434,217.90629555,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216435,147.86026556,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216439,134.91577527,3,1,3,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216441,134.85083643,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600216448,46.190570747,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216454,207.96965168,3,2,1,1,1,4,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600216508,52.540871086,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216526,133.86221215,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1
2016,201600216554,153.59094445,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216555,152.11599883,3,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216590,152.11599883,3,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216601,213.94657867,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216603,170.55474818,2,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216608,290.0455226,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216611,159.15918086,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216612,207.96965167,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600216614,157.05384614,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216615,207.96965167,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216617,170.55474817,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216618,290.0455226,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216622,44.076615387,2,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216625,170.55474818,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216634,40.880441576,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600216646,137.27110719,2,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600216657,144.26068623,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216659,146.09748545,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216662,190.04284025,3,2,4,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600216667,146.09748544,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600216670,144.26068624,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216671,146.09748544,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216677,49.317528977,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216684,190.04284025,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600216687,191.90521439,3,2,1,2,3,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216705,57.786124035,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2016,201600216728,31.542534458,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216732,40.880441576,2,1,4,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600216777,29.623223173,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2016,201600216793,29.623223173,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600216809,157.05384614,3,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600216813,275.29399899,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216821,27.449808033,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600216849,150.78683033,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216867,57.786124035,2,1,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216868,191.90521439,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216916,157.05384614,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216933,275.29399899,3,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600216948,57.786124035,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600216949,150.78683033,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600216950,22.526694625,4,2,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1
2016,201600216998,170.55474818,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600217063,275.29399899,3,2,1,1,1,5,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600217067,57.786124035,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600217158,191.90521439,3,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600217213,24.56993937,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600217227,140.5230697,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217248,25.885392006,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600217277,191.90521439,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217295,57.786124035,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600217311,191.90521439,3,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217338,208.54041791,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217348,57.786124034,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600217364,29.623223173,2,2,4,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600217370,150.78683033,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217382,275.29399899,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600217405,150.78683033,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217511,275.29399899,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600217531,191.90521439,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600217534,150.78683033,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600217552,182.37289008,2,2,1,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
