CASENUM,VEH_NO,PSU,PJ,STRATUM,MDRDSTRD,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600603368,1,38,569,8,0,1,3,14,38,139.64317048
201600603368,2,38,569,8,0,1,3,14,38,139.64317048
201600603388,1,38,569,7,0,1,3,14,38,174.01282187
201600603388,2,38,569,7,0,1,3,14,38,174.01282187
201600603401,1,67,1919,5,0,1,2,8,67,22.476264893
201600603417,1,65,2851,10,99,1,3,13,65,268.97048064
201600603417,2,65,2851,10,0,1,3,13,65,268.97048064
201600603422,1,35,2799,8,0,1,3,13,35,101.92762054
201600603422,2,35,2799,8,0,1,3,13,35,101.92762054
201600603422,3,35,2799,8,0,1,3,13,35,101.92762054
201600603484,1,25,2087,6,0,1,2,8,25,51.076027875
201600603484,2,25,2087,6,0,1,2,8,25,51.076027875
201600603484,3,25,2087,6,0,1,2,8,25,51.076027875
201600603485,1,67,1919,6,0,1,2,8,67,52.540871086
201600603485,2,67,1919,6,0,1,2,8,67,52.540871086
201600603494,1,67,1919,9,0,1,2,8,67,153.59094445
201600603494,2,67,1919,9,0,1,2,8,67,153.59094445
201600603517,1,54,517,9,93,1,3,14,54,147.86026556
201600603517,2,54,517,9,0,1,3,14,54,147.86026556
201600603519,1,38,508,10,0,1,3,14,38,239.56134363
201600603519,2,38,508,10,0,1,3,14,38,239.56134363
201600603520,1,25,2087,9,0,1,2,8,25,145.16552091
201600603520,2,25,2087,9,0,1,2,8,25,145.16552091
201600603522,1,54,517,8,0,1,3,14,54,134.85083643
201600603522,2,54,517,8,0,1,3,14,54,134.85083643
201600603531,1,35,2799,3,0,1,3,13,35,20.782734063
201600603538,1,38,508,9,0,1,3,14,38,171.27044402
201600603538,2,38,508,9,0,1,3,14,38,171.27044402
201600603539,1,67,1919,10,0,1,2,8,67,216.49883693
201600603539,2,67,1919,10,0,1,2,8,67,216.49883693
201600603540,1,54,517,10,0,1,3,14,54,217.90629555
201600603540,2,54,517,10,0,1,3,14,54,217.90629555
201600603551,1,38,508,8,0,1,3,14,38,139.64317048
201600603551,2,38,508,8,0,1,3,14,38,139.64317048
201600603559,1,38,508,7,0,1,3,14,38,174.01282187
201600603559,2,38,508,7,0,1,3,14,38,174.01282187
201600603568,1,54,517,9,0,1,3,14,54,147.86026556
201600603568,2,54,517,9,0,1,3,14,54,147.86026556
201600603573,1,35,2799,4,0,1,3,13,35,9.4848943942
201600603584,1,25,2087,10,0,1,2,8,25,189.68926309
201600603604,1,54,515,9,0,1,3,14,54,147.86026556
201600603604,2,54,515,9,0,1,3,14,54,147.86026556
201600603610,1,54,515,10,0,1,3,14,54,217.90629555
201600603610,2,54,515,10,0,1,3,14,54,217.90629555
201600603613,1,54,515,9,0,1,3,14,54,147.86026556
201600603613,2,54,515,9,98,1,3,14,54,147.86026556
201600603633,1,54,516,8,0,1,3,14,54,134.85083643
201600603633,2,54,516,8,0,1,3,14,54,134.85083643
201600603644,1,54,516,2,3,1,3,14,54,46.836180465
201600603652,1,54,516,10,0,1,3,14,54,217.90629555
201600603652,2,54,516,10,0,1,3,14,54,217.90629555
201600603653,1,25,2087,8,99,1,2,8,25,123.95756512
201600603653,2,25,2087,8,0,1,2,8,25,123.95756512
201600603684,1,25,2087,5,0,1,2,8,25,25.259551753
201600603696,1,41,159,10,0,1,4,22,41,357.69496685
201600603696,2,41,159,10,0,1,4,22,41,357.69496685
201600603700,1,34,1678,6,0,1,1,1,34,54.361590695
201600603700,2,34,1678,6,96,1,1,1,34,54.361590695
201600603709,1,67,1919,2,99,1,2,8,67,25.220769816
201600603741,1,70,138,9,0,2,3,16,70,146.52410486
201600603741,2,70,138,9,0,2,3,16,70,146.52410486
201600603753,1,70,46,9,0,2,3,16,70,146.52410486
201600603753,2,70,46,9,0,2,3,16,70,146.52410486
201600603797,1,70,138,6,0,2,3,16,70,51.573654892
201600603797,2,70,138,6,0,2,3,16,70,51.573654892
201600603811,1,70,47,5,0,2,3,16,70,33.556555226
201600603811,2,70,47,5,0,2,3,16,70,33.556555226
201600603823,1,70,138,9,0,2,3,16,70,146.52410486
201600603823,2,70,138,9,0,2,3,16,70,146.52410486
201600603833,1,70,138,6,0,2,3,16,70,51.573654892
201600603833,2,70,138,6,0,2,3,16,70,51.573654892
201600603833,3,70,138,6,0,2,3,16,70,51.573654892
201600603836,1,70,46,6,7,2,3,16,70,51.573654892
201600603836,2,70,46,6,0,2,3,16,70,51.573654892
201600603838,1,70,138,10,0,2,3,16,70,215.218122
201600603838,2,70,138,10,99,2,3,16,70,215.218122
201600603892,1,70,138,8,0,2,3,16,70,130.17618946
201600603892,2,70,138,8,0,2,3,16,70,130.17618946
201600603896,1,48,85,10,0,1,3,12,48,540.79363666
201600603896,2,48,85,10,0,1,3,12,48,540.79363666
201600603909,1,70,46,9,0,2,3,16,70,146.52410486
201600603910,1,48,91,9,0,1,3,12,48,427.41720998
201600603910,2,48,91,9,0,1,3,12,48,427.41720998
201600603994,1,70,46,7,0,2,3,16,70,129.82708256
201600603994,2,70,46,7,0,2,3,16,70,129.82708256
201600604026,1,70,46,7,0,2,3,16,70,129.82708256
201600604026,2,70,46,7,0,2,3,16,70,129.82708256
201600604041,1,70,137,2,0,2,3,16,70,28.248233112
201600604076,1,70,46,10,0,2,3,16,70,215.218122
201600604089,1,70,137,9,12,2,3,16,70,146.52410486
201600604089,2,70,137,9,0,2,3,16,70,146.52410486
201600604089,3,70,137,9,0,2,3,16,70,146.52410486
201600604093,1,70,46,5,0,2,3,16,70,29.895221382
201600604106,1,70,46,6,0,2,3,16,70,51.573654892
201600604106,2,70,46,6,0,2,3,16,70,51.573654892
201600604118,1,48,85,4,0,1,3,12,48,20.890223637
201600604118,2,48,85,4,0,1,3,12,48,20.890223637
201600604148,1,70,138,9,0,2,3,16,70,146.52410486
201600604148,2,70,138,9,0,2,3,16,70,146.52410486
201600604165,1,70,138,7,0,2,3,16,70,129.82708256
201600604165,2,70,138,7,0,2,3,16,70,129.82708256
201600604165,3,70,138,7,0,2,3,16,70,129.82708256
201600604166,1,70,138,10,99,2,3,16,70,215.218122
201600604245,1,70,138,3,0,2,3,16,70,29.720761763
201600604245,2,70,138,3,0,2,3,16,70,29.720761763
201600604279,1,70,138,6,0,2,3,16,70,51.573654892
201600604279,2,70,138,6,0,2,3,16,70,51.573654892
201600604305,1,70,138,9,92,2,3,16,70,146.52410486
201600604305,2,70,138,9,0,2,3,16,70,146.52410486
201600604318,1,70,138,8,0,2,3,16,70,130.17618946
201600604318,2,70,138,8,0,2,3,16,70,130.17618946
201600604320,1,70,137,9,0,2,3,16,70,146.52410486
201600604320,2,70,137,9,0,2,3,16,70,146.52410486
201600604328,1,70,138,5,0,2,3,16,70,29.895221382
201600604328,2,70,138,5,0,2,3,16,70,29.895221382
201600604334,1,48,91,10,0,1,3,12,48,540.79363666
201600604334,2,48,91,10,0,1,3,12,48,540.79363666
201600604344,1,48,85,5,0,1,3,12,48,31.455210339
201600604354,1,54,516,10,0,1,3,14,54,217.90629555
201600604354,2,54,516,10,0,1,3,14,54,217.90629555
201600604406,1,70,138,10,0,2,3,16,70,215.218122
201600604406,2,70,138,10,0,2,3,16,70,215.218122
201600604420,1,48,91,4,10,1,3,12,48,20.890223637
201600604432,1,70,136,9,0,2,3,16,70,146.52410486
201600604432,2,70,136,9,0,2,3,16,70,146.52410486
201600604435,1,70,136,2,0,2,3,16,70,28.248233112
201600604445,1,70,46,9,0,2,3,16,70,146.52410486
201600604445,2,70,46,9,96,2,3,16,70,146.52410486
201600604449,1,70,138,9,0,2,3,16,70,146.52410486
201600604449,2,70,138,9,0,2,3,16,70,146.52410486
201600604521,1,38,508,6,0,1,3,14,38,57.018657778
201600604521,2,38,508,6,0,1,3,14,38,57.018657778
201600604521,3,38,508,6,0,1,3,14,38,57.018657778
201600604529,1,81,3122,2,0,2,1,4,81,23.081104351
201600604530,1,54,516,6,0,1,3,14,54,51.081706053
201600604530,2,54,516,6,0,1,3,14,54,51.081706053
201600604537,1,54,516,9,0,1,3,14,54,147.86026556
201600604537,2,54,516,9,0,1,3,14,54,147.86026556
201600604572,1,25,2087,9,0,1,2,8,25,145.16552091
201600604572,2,25,2087,9,0,1,2,8,25,145.16552091
201600604612,1,67,1919,8,0,1,2,8,67,126.94044258
201600604622,1,54,525,10,0,1,3,14,54,217.90629554
201600604622,2,54,525,10,0,1,3,14,54,217.90629554
201600604629,1,38,573,6,99,1,3,14,38,57.018657776
201600604629,2,38,573,6,0,1,3,14,38,57.018657776
201600604641,1,38,573,8,0,1,3,14,38,139.64317048
201600604641,2,38,573,8,0,1,3,14,38,139.64317048
201600604641,3,38,573,8,0,1,3,14,38,139.64317048
201600604641,4,38,573,8,0,1,3,14,38,139.64317048
201600604641,5,38,573,8,0,1,3,14,38,139.64317048
201600604646,1,38,573,9,0,1,3,14,38,171.27044402
201600604646,2,38,573,9,0,1,3,14,38,171.27044402
201600604649,1,38,573,10,0,1,3,14,38,239.56134362
201600604649,2,38,573,10,0,1,3,14,38,239.56134362
201600604654,1,54,525,9,0,1,3,14,54,156.02805267
201600604654,2,54,525,9,0,1,3,14,54,156.02805267
201600604662,1,54,525,9,0,1,3,14,54,156.02805267
201600604662,2,54,525,9,12,1,3,14,54,156.02805267
201600604671,1,54,525,10,98,1,3,14,54,217.90629554
201600604671,2,54,525,10,0,1,3,14,54,217.90629554
201600604676,1,34,1688,2,1,1,1,1,34,23.654666824
201600604725,1,54,526,8,0,1,3,14,54,134.85083643
201600604725,2,54,526,8,0,1,3,14,54,134.85083643
201600604725,3,54,526,8,0,1,3,14,54,134.85083643
201600604731,1,54,526,10,0,1,3,14,54,217.90629555
201600604737,1,29,954,6,96,1,2,7,29,99.424185413
201600604737,2,29,954,6,0,1,2,7,29,99.424185413
201600604754,1,32,2803,5,99,2,3,17,32,17.627565308
201600604759,1,32,2803,8,99,2,3,17,32,127.36115169
201600604762,1,54,526,6,10,1,3,14,54,51.081706053
201600604762,2,54,526,6,0,1,3,14,54,51.081706053
201600604777,1,54,526,8,0,1,3,14,54,134.85083643
201600604777,2,54,526,8,99,1,3,14,54,134.85083643
201600604785,1,54,526,6,15,1,3,14,54,51.081706053
201600604785,2,54,526,6,0,1,3,14,54,51.081706053
201600604806,1,29,966,10,12,1,2,7,29,215.79821611
201600604806,2,29,966,10,96,1,2,7,29,215.79821611
201600604811,1,32,2803,5,99,2,3,17,32,17.627565308
201600604825,1,67,1919,6,0,1,2,8,67,52.540871086
201600604825,2,67,1919,6,99,1,2,8,67,52.540871086
201600604837,1,54,526,8,0,1,3,14,54,134.85083643
201600604876,1,54,526,6,0,1,3,14,54,51.081706053
201600604881,1,25,2087,10,0,1,2,8,25,189.68926309
201600604881,2,25,2087,10,99,1,2,8,25,189.68926309
201600604890,1,29,966,6,15,1,2,7,29,45.397947133
201600604890,2,29,966,6,96,1,2,7,29,45.397947133
201600604892,1,32,2803,10,12,2,3,17,32,244.82902479
201600604892,2,32,2803,10,0,2,3,17,32,244.82902479
201600604893,1,54,526,10,0,1,3,14,54,217.90629555
201600604895,1,29,966,8,96,1,2,7,29,118.10739043
201600604895,2,29,966,8,96,1,2,7,29,118.10739043
201600604897,1,67,1919,5,0,1,2,8,67,22.476264893
201600604897,2,67,1919,5,0,1,2,8,67,22.476264893
201600604897,3,67,1919,5,0,1,2,8,67,22.476264893
201600604897,4,67,1919,5,0,1,2,8,67,22.476264893
201600604897,5,67,1919,5,0,1,2,8,67,22.476264893
201600604911,1,29,966,2,96,1,2,7,29,23.303562556
201600604927,1,29,966,9,96,1,2,7,29,159.15918086
201600604927,2,29,966,9,96,1,2,7,29,159.15918086
201600604932,1,38,571,3,0,1,3,14,38,29.937651978
201600604932,2,38,571,3,0,1,3,14,38,29.937651978
201600604993,1,38,571,8,0,1,3,14,38,139.64317047
201600604993,2,38,571,8,0,1,3,14,38,139.64317047
201600605009,1,29,966,3,92,1,2,7,29,18.665383846
201600605009,2,29,966,3,96,1,2,7,29,18.665383846
201600605015,1,81,3139,9,93,2,1,4,81,182.00370891
201600605015,2,81,3139,9,0,2,1,4,81,182.00370891
201600605043,1,29,966,9,96,1,2,7,29,159.15918086
201600605043,2,29,966,9,96,1,2,7,29,159.15918086
201600605047,1,17,1052,6,93,1,3,15,17,51.649481216
201600605047,2,17,1052,6,0,1,3,15,17,51.649481216
201600605047,3,17,1052,6,0,1,3,15,17,51.649481216
201600605093,1,17,1036,8,0,1,3,15,17,130.65106552
201600605093,2,17,1036,8,0,1,3,15,17,130.65106552
201600605097,1,17,1036,10,93,1,3,15,17,217.06189198
201600605097,2,17,1036,10,0,1,3,15,17,217.06189198
201600605101,1,38,571,10,0,1,3,14,38,239.56134363
201600605101,2,38,571,10,0,1,3,14,38,239.56134363
201600605139,1,17,1040,9,0,1,3,15,17,148.196393
201600605139,2,17,1040,9,0,1,3,15,17,148.196393
201600605189,1,32,2803,9,99,2,3,17,32,180.72740417
201600605189,2,32,2803,9,0,2,3,17,32,180.72740417
201600605206,1,38,573,6,0,1,3,14,38,57.018657776
201600605206,2,38,573,6,0,1,3,14,38,57.018657776
201600605206,3,38,573,6,0,1,3,14,38,57.018657776
201600605220,1,25,2087,9,0,1,2,8,25,145.16552091
201600605220,2,25,2087,9,0,1,2,8,25,145.16552091
201600605240,1,25,2087,8,0,1,2,8,25,123.95756512
201600605257,1,65,2851,6,0,1,3,13,65,54.086402528
201600605257,2,65,2851,6,0,1,3,13,65,54.086402528
201600605266,1,29,966,10,96,1,2,7,29,215.79821611
201600605266,2,29,966,10,96,1,2,7,29,215.79821611
201600605276,1,81,3133,10,0,2,1,4,81,279.05130634
201600605276,2,81,3133,10,0,2,1,4,81,279.05130634
201600605283,1,29,966,5,96,1,2,7,29,21.118103899
201600605294,1,32,2803,6,0,2,3,17,32,53.777201746
201600605294,2,32,2803,6,0,2,3,17,32,53.777201746
201600605302,1,32,2803,8,12,2,3,17,32,127.36115169
201600605309,1,29,966,2,0,1,2,7,29,23.303562556
201600605322,1,32,2803,10,0,2,3,17,32,244.82902479
201600605322,2,32,2803,10,0,2,3,17,32,244.82902479
201600605371,1,38,573,9,0,1,3,14,38,171.27044402
201600605371,2,38,573,9,0,1,3,14,38,171.27044402
201600605404,1,49,260,8,0,1,4,21,49,588.55934304
201600605404,2,49,260,8,0,1,4,21,49,588.55934304
201600605418,1,49,260,2,99,1,4,21,49,113.37016067
201600605481,1,49,260,6,1,1,4,21,49,238.91601952
201600605481,2,49,260,6,0,1,4,21,49,238.91601952
201600605487,1,49,260,2,0,1,4,21,49,113.37016067
201600605497,1,49,260,3,0,1,4,21,49,122.32824046
201600605497,2,49,260,3,0,1,4,21,49,122.32824046
201600605510,1,49,260,10,0,1,4,21,49,994.50744799
201600605547,1,49,260,9,0,1,4,21,49,684.35901035
201600605547,2,49,260,9,0,1,4,21,49,684.35901035
201600605552,1,29,970,10,96,1,2,7,29,215.79821611
201600605552,2,29,970,10,96,1,2,7,29,215.79821611
201600605557,1,32,2803,6,0,2,3,17,32,53.777201746
201600605557,2,32,2803,6,0,2,3,17,32,53.777201746
201600605557,3,32,2803,6,0,2,3,17,32,53.777201746
201600605558,1,38,573,8,4,1,3,14,38,139.64317048
201600605558,2,38,573,8,0,1,3,14,38,139.64317048
201600605570,1,32,2803,9,0,2,3,17,32,180.72740417
201600605570,2,32,2803,9,99,2,3,17,32,180.72740417
201600605572,1,29,970,6,96,1,2,7,29,45.397947134
201600605572,2,29,970,6,96,1,2,7,29,45.397947134
201600605580,1,29,970,2,6,1,2,7,29,23.303562556
201600605594,1,29,970,9,96,1,2,7,29,159.15918086
201600605594,2,29,970,9,96,1,2,7,29,159.15918086
201600605597,1,29,970,10,96,1,2,7,29,215.79821611
201600605623,1,29,970,2,1,1,2,7,29,23.303562556
201600605627,1,65,2851,4,0,1,3,13,65,14.873035746
201600605627,2,65,2851,4,0,1,3,13,65,14.873035746
201600605634,1,29,970,8,0,1,2,7,29,118.10739043
201600605634,2,29,970,8,96,1,2,7,29,118.10739043
201600605640,1,34,1692,2,17,1,1,1,34,23.654666824
201600605643,1,29,970,3,0,1,2,7,29,18.665383846
201600605652,1,13,1208,5,0,1,1,3,13,22.728990285
201600605652,2,13,1208,5,0,1,1,3,13,22.728990285
201600605660,1,33,1482,9,0,1,3,11,33,152.11599883
201600605660,2,33,1482,9,0,1,3,11,33,152.11599883
201600605661,1,13,1208,4,0,1,1,3,13,60.517002297
201600605661,2,13,1208,4,0,1,1,3,13,60.517002297
201600605666,1,29,972,10,96,1,2,7,29,215.79821611
201600605666,2,29,972,10,96,1,2,7,29,215.79821611
201600605668,1,29,972,9,9,1,2,7,29,159.15918086
201600605668,2,29,972,9,96,1,2,7,29,159.15918086
201600605684,1,38,573,10,0,1,3,14,38,239.56134362
201600605684,2,38,573,10,0,1,3,14,38,239.56134362
201600605688,1,38,573,7,0,1,3,14,38,174.01282187
201600605688,2,38,573,7,0,1,3,14,38,174.01282187
201600605717,1,29,972,9,96,1,2,7,29,159.15918086
201600605717,2,29,972,9,96,1,2,7,29,159.15918086
201600605721,1,67,1919,7,0,1,2,8,67,133.86221215
201600605721,2,67,1919,7,0,1,2,8,67,133.86221215
201600605722,1,13,1207,9,96,1,1,3,13,316.2721501
201600605722,2,13,1207,9,98,1,1,3,13,316.2721501
201600605735,1,60,234,2,0,1,4,21,60,54.432709774
201600605744,1,67,1919,3,0,1,2,8,67,26.065713874
201600605744,2,67,1919,3,0,1,2,8,67,26.065713874
201600605746,1,29,972,7,96,1,2,7,29,135.59156606
201600605746,2,29,972,7,96,1,2,7,29,135.59156606
201600605752,1,29,972,10,96,1,2,7,29,215.79821611
201600605752,2,29,972,10,96,1,2,7,29,215.79821611
201600605753,1,34,1695,2,17,1,1,1,34,23.654666824
201600605760,1,67,1919,10,0,1,2,8,67,216.49883693
201600605762,1,32,2803,3,0,2,3,17,32,22.633869178
201600605767,1,38,578,9,0,1,3,14,38,171.27044402
201600605767,2,38,578,9,0,1,3,14,38,171.27044402
201600605803,1,27,893,6,96,1,2,6,27,52.727176845
201600605803,2,27,893,6,96,1,2,6,27,52.727176845
201600605820,1,33,1460,6,0,1,3,11,33,51.554489392
201600605820,2,33,1460,6,0,1,3,11,33,51.554489392
201600605825,1,32,2803,5,99,2,3,17,32,17.627565308
201600605836,1,38,508,8,0,1,3,14,38,139.64317048
201600605836,2,38,508,8,0,1,3,14,38,139.64317048
201600605867,1,32,2803,10,15,2,3,17,32,244.82902479
201600605882,1,60,234,6,0,1,4,21,60,111.52292502
201600605882,2,60,234,6,0,1,4,21,60,111.52292502
201600605887,1,34,1693,6,96,1,1,1,34,54.361590696
201600605887,2,34,1693,6,0,1,1,1,34,54.361590696
201600605898,1,32,2803,9,0,2,3,17,32,180.72740417
201600605898,2,32,2803,9,0,2,3,17,32,180.72740417
201600605926,1,38,573,6,0,1,3,14,38,57.018657776
201600605926,2,38,573,6,0,1,3,14,38,57.018657776
201600605930,1,67,1919,9,0,1,2,8,67,153.59094445
201600605930,2,67,1919,9,0,1,2,8,67,153.59094445
201600605930,3,67,1919,9,0,1,2,8,67,153.59094445
201600605944,1,41,165,6,0,1,4,22,41,98.551520688
201600605944,2,41,165,6,0,1,4,22,41,98.551520688
201600605955,1,32,2803,5,0,2,3,17,32,17.627565308
201600606024,1,41,165,10,99,1,4,22,41,357.69496684
201600606024,2,41,165,10,0,1,4,22,41,357.69496684
201600606045,1,41,165,9,0,1,4,22,41,272.52183834
201600606045,2,41,165,9,0,1,4,22,41,272.52183834
201600606064,1,41,165,6,0,1,4,22,41,98.551520688
201600606064,2,41,165,6,0,1,4,22,41,98.551520688
201600606153,1,38,569,9,98,1,3,14,38,171.27044402
201600606153,2,38,569,9,0,1,3,14,38,171.27044402
201600606159,1,32,2803,10,0,2,3,17,32,244.82902479
201600606175,1,41,165,8,0,1,4,22,41,234.2681056
201600606175,2,41,165,8,0,1,4,22,41,234.2681056
201600606176,1,33,1460,8,0,1,3,11,33,131.59861046
201600606177,1,41,165,4,0,1,4,22,41,19.296027702
201600606177,2,41,165,4,0,1,4,22,41,19.296027702
201600606194,1,38,569,10,0,1,3,14,38,239.56134363
201600606194,2,38,569,10,0,1,3,14,38,239.56134363
201600606210,1,33,1460,10,93,1,3,11,33,229.53058397
201600606210,2,33,1460,10,0,1,3,11,33,229.53058397
201600606224,1,33,1459,6,0,1,3,11,33,51.554489391
201600606224,2,33,1459,6,0,1,3,11,33,51.554489391
201600606245,1,67,1919,6,0,1,2,8,67,52.540871086
201600606245,2,67,1919,6,0,1,2,8,67,52.540871086
201600606258,1,41,165,9,12,1,4,22,41,272.52183834
201600606258,2,41,165,9,0,1,4,22,41,272.52183834
201600606287,1,67,1919,2,0,1,2,8,67,25.220769816
201600606292,1,41,165,10,99,1,4,22,41,357.69496684
201600606292,2,41,165,10,0,1,4,22,41,357.69496684
201600606308,1,32,2803,6,99,2,3,17,32,53.777201746
201600606308,2,32,2803,6,0,2,3,17,32,53.777201746
201600606328,1,38,509,7,0,1,3,14,38,174.01282186
201600606328,2,38,509,7,0,1,3,14,38,174.01282186
201600606337,1,33,1460,9,0,1,3,11,33,152.11599883
201600606337,2,33,1460,9,0,1,3,11,33,152.11599883
201600606364,1,38,509,4,0,1,3,14,38,26.372455049
201600606364,2,38,509,4,0,1,3,14,38,26.372455049
201600606368,1,41,165,6,99,1,4,22,41,98.551520688
201600606368,2,41,165,6,0,1,4,22,41,98.551520688
201600606385,1,41,165,4,99,1,4,22,41,19.296027702
201600606385,2,41,165,4,0,1,4,22,41,19.296027702
201600606410,1,38,509,6,0,1,3,14,38,57.018657776
201600606410,2,38,509,6,0,1,3,14,38,57.018657776
201600606420,1,38,509,3,0,1,3,14,38,29.937651979
201600606444,1,32,2803,8,0,2,3,17,32,127.36115169
201600606453,1,41,165,9,99,1,4,22,41,272.52183834
201600606453,2,41,165,9,0,1,4,22,41,272.52183834
201600606484,1,32,2803,9,0,2,3,17,32,180.72740417
201600606484,2,32,2803,9,0,2,3,17,32,180.72740417
201600606517,1,32,2803,10,99,2,3,17,32,244.82902479
201600606517,2,32,2803,10,0,2,3,17,32,244.82902479
201600606518,1,33,1484,9,0,1,3,11,33,152.11599883
201600606518,2,33,1484,9,0,1,3,11,33,152.11599883
201600606525,1,32,2803,5,0,2,3,17,32,17.627565308
201600606525,2,32,2803,5,99,2,3,17,32,17.627565308
201600606555,1,32,2803,5,99,2,3,17,32,17.627565308
201600606571,1,41,165,10,0,1,4,22,41,357.69496684
201600606571,2,41,165,10,0,1,4,22,41,357.69496684
201600606572,1,41,165,9,0,1,4,22,41,272.52183834
201600606572,2,41,165,9,0,1,4,22,41,272.52183834
201600606575,1,41,165,6,0,1,4,22,41,98.551520688
201600606575,2,41,165,6,0,1,4,22,41,98.551520688
201600606617,1,41,165,3,99,1,4,22,41,49.150023316
201600606617,2,41,165,3,0,1,4,22,41,49.150023316
201600606640,1,13,1207,2,0,1,1,3,13,67.587773662
201600606655,2,13,1207,10,99,1,1,3,13,374.0100221
201600606665,1,13,1207,6,0,1,1,3,13,98.97271294
201600606665,2,13,1207,6,0,1,1,3,13,98.97271294
201600606690,1,13,4016,9,0,1,1,3,13,316.2721501
201600606690,2,13,4016,9,0,1,1,3,13,316.2721501
201600606698,1,34,1693,2,99,1,1,1,34,23.654666824
201600606708,1,41,165,6,3,1,4,22,41,98.551520688
201600606708,2,41,165,6,0,1,4,22,41,98.551520688
201600606710,1,41,165,9,0,1,4,22,41,272.52183834
201600606710,2,41,165,9,0,1,4,22,41,272.52183834
201600606714,1,13,1163,6,0,1,1,3,13,98.972712936
201600606719,1,13,1163,9,0,1,1,3,13,316.2721501
201600606719,2,13,1163,9,0,1,1,3,13,316.2721501
201600606727,1,13,1163,10,0,1,1,3,13,374.01002209
201600606727,2,13,1163,10,6,1,1,3,13,374.01002209
201600606731,1,13,1163,9,99,1,1,3,13,316.2721501
201600606736,1,13,1163,9,0,1,1,3,13,316.2721501
201600606736,2,13,1163,9,0,1,1,3,13,316.2721501
201600606742,1,13,1197,10,10,1,1,3,13,790.30373527
201600606744,1,13,1197,9,13,1,1,3,13,971.1712026
201600606762,1,41,165,10,99,1,4,22,41,357.69496684
201600606762,2,41,165,10,0,1,4,22,41,357.69496684
201600606774,1,13,1191,6,0,1,1,3,13,98.972712942
201600606774,2,13,1191,6,0,1,1,3,13,98.972712942
201600606783,1,13,1191,10,0,1,1,3,13,374.01002209
201600606783,2,13,1191,10,17,1,1,3,13,374.01002209
201600606789,1,55,1075,3,0,2,3,17,55,23.378966844
